"month","year","H_OVALIS","SEDIMENT","TIDAL","DEPTH","monthly_avg_temp_2.0m","monthly_avg_temp_9.0m","monthly_mean_coral_cover_percentage","monthly_fish_species"
11,2010,"No","Mud","subtidal",0.514585018,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",2.420710087,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",2.394870043,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",2.286370039,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",2.405709982,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","subtidal",1.168059945,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Rock","subtidal",5.837940216,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.20025003,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","subtidal",0.621527016,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","subtidal",0.561540008,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",0.856683016,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.383710027,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.590330005,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.075520039,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",3.800470114,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.065619946,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",0.947329998,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","subtidal",1.219599962,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",4.673699856,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.707540035,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",2.170639992,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","subtidal",0.63024497,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.618700027,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","subtidal",0.872273982,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",2.44987011,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",2.77786994,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","subtidal",0.503100991,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",0.636039019,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","subtidal",3.45517993,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.334609985,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","subtidal",4.0707798,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Sand","subtidal",0.824617982,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","subtidal",2.127099991,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Rock","subtidal",2.77741003,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",2.100430012,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.047170043,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","subtidal",1.843350053,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","subtidal",0.890130997,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","subtidal",0.891149998,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",0.912571013,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.043280005,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","subtidal",2.006720066,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","subtidal",3.482609987,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",2.750790119,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.479249954,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.374279976,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","subtidal",0.592055976,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",13.96450043,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","subtidal",15.3664999,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","subtidal",0.940302014,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.021260023,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",0.532087982,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",0.772261024,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","subtidal",1.21784997,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","subtidal",1.435629964,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",0.788017988,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","subtidal",1.084139943,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.395210028,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",0.601619005,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Sand","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.329789996,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.394090056,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",2.641669989,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Rock","subtidal",2.069730043,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","subtidal",2.696500063,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.200880051,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","subtidal",0.715851009,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",3.350389957,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Reef","subtidal",2.462080002,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.632300019,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.022609949,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.59363997,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",0.960723996,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","subtidal",0.465559989,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",0.797987998,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Sand","subtidal",1.103469968,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Rock","subtidal",0.668136001,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Rock","subtidal",0.737371027,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.024070024,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",0.754759014,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",2.872459888,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","subtidal",1.510149956,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","subtidal",3.697849989,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","subtidal",0.325861007,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",14.69789982,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",0.783019006,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Rock","subtidal",1.26312995,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","subtidal",1.275750041,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","subtidal",1.225029945,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.604750037,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","subtidal",0.76770699,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.768039942,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","subtidal",1.254809976,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","subtidal",0.764840007,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Sand","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","subtidal",1.453019977,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.903069973,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","subtidal",1.654260039,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Rock","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Rock","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","subtidal",3.856300116,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","subtidal",2.732700109,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","subtidal",2.762419939,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",0.834674001,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.902150035,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","subtidal",1.631780028,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.516890049,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.445639968,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",3.234649897,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","subtidal",0.780969977,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",2.029210091,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Rock","subtidal",0.809092999,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",2.553040028,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.248810053,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.517070055,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","subtidal",1.010249972,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","subtidal",1.062970042,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.259770036,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Rubble","subtidal",11.21350002,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","subtidal",1.583520055,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",2.184770107,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.621860027,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.25237,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Sand","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Rock","subtidal",1.633340001,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",2.975209951,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",2.994440079,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Rock","subtidal",2.291800022,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",0.801898003,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","subtidal",0.737866998,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",0.93145299,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",5.710509777,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","subtidal",1.01406002,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.408079982,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",2.228369951,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",3.609289885,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Rock","subtidal",11.32110023,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","subtidal",1.78647995,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",2.359839916,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",3.457000017,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.687510014,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.50556004,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.896630049,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",0.892472029,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",11.27620029,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","subtidal",0.715052009,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.661249995,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",1.522079945,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",0.75068599,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","subtidal",1.488019943,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",0.705325007,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",0.817506015,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",2.48119998,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",2.011840105,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Sand","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"No","Mud","subtidal",0.878517985,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","intertidal",0,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Sand","subtidal",0.580999017,27.0719633333333,27.00967,14.3362866666667,51
11,2010,"Yes","Mud","subtidal",0.955671012,27.0719633333333,27.00967,14.3362866666667,51
